temperatura,vibracao,pressao,horas_uso,material,turno,operador,falha
51.0,0.703912544849502,85.0,3849.0,aço,noite,,
81.0,1.607627538441948,88.0,8159.0,alumínio,noite,pleno,sem falha
73.0,4.637691843109501,98.0,2603.0,aço,manhã,junior,sem falha
61.0,0.8923033110425356,120.0,7955.0,ferro,noite,pleno,sem falha
99.0,4.832578366619829,87.0,7155.0,alumínio,manhã,junior,falha
84.0,1.1083924472481665,127.0,499.0,alumínio,noite,senior,sem falha
82.0,3.7336739314874654,113.0,4482.0,ferro,manhã,junior,sem falha
82.0,2.7787185979968276,85.0,1639.0,aço,manhã,junior,sem falha
110.0,4.43394576522412,134.0,8528.0,alumínio,noite,junior,falha
100.0,2.814566951965342,71.0,7285.0,alumínio,tarde,senior,falha
92.0,2.7193401738659126,125.0,5010.0,aço,manhã,pleno,falha
61.0,,148.0,9219.0,aço,manhã,pleno,sem falha
116.0,0.9145238740531277,97.0,,ferro,tarde,pleno,sem falha
114.0,4.5907968404660195,134.0,6151.0,alumínio,manhã,junior,falha
82.0,1.7064071743651672,74.0,6252.0,aço,manhã,junior,sem falha
89.0,1.9232030493181902,91.0,8711.0,aço,noite,pleno,sem falha
92.0,3.8231359262991034,82.0,4224.0,ferro,tarde,senior,sem falha
93.0,1.7602350638717563,134.0,2495.0,alumínio,manhã,senior,sem falha
78.0,4.765105988531113,85.0,8952.0,aço,manhã,senior,sem falha
62.0,3.715846068094122,133.0,4050.0,ferro,,senior,sem falha
61.0,3.0274032886097584,101.0,549.0,alumínio,,junior,sem falha
95.0,4.416386286669287,149.0,479.0,alumínio,noite,pleno,sem falha
51.0,0.3430689509124655,120.0,9542.0,alumínio,noite,senior,sem falha
84.0,1.359607191727123,148.0,7385.0,alumínio,,junior,sem falha
57.0,2.3786780376824592,127.0,2401.0,ferro,manhã,junior,sem falha
75.0,1.2121948434104532,115.0,7810.0,,tarde,junior,sem falha
83.0,3.7451354177805447,121.0,5892.0,alumínio,noite,pleno,sem falha
56.0,4.604119352163253,132.0,9018.0,alumínio,tarde,junior,sem falha
117.0,2.176473587661525,145.0,9759.0,aço,manhã,pleno,falha
107.0,1.7764497405482855,129.0,7316.0,alumínio,manhã,pleno,sem falha
78.0,4.811598587474075,134.0,5005.0,alumínio,tarde,pleno,sem falha
85.0,2.2797769208549505,124.0,6099.0,aço,tarde,pleno,sem falha
70.0,2.496337162201488,126.0,8707.0,aço,noite,junior,sem falha
85.0,1.8230843744753364,140.0,7222.0,alumínio,tarde,junior,sem falha
59.0,4.556787517759478,142.0,699.0,aço,noite,junior,sem falha
73.0,2.887881868081069,95.0,7388.0,ferro,tarde,senior,sem falha
113.0,3.834655477190059,81.0,8021.0,ferro,tarde,senior,falha
98.0,4.077852919919343,140.0,,alumínio,tarde,pleno,sem falha
85.0,1.7750603053945653,115.0,1194.0,alumínio,manhã,pleno,sem falha
73.0,2.2251022234698623,116.0,9739.0,aço,manhã,pleno,sem falha
72.0,4.257511694590697,148.0,9784.0,aço,manhã,pleno,sem falha
111.0,1.8799512232114703,107.0,6291.0,alumínio,noite,pleno,sem falha
86.0,3.990282153914072,90.0,1558.0,alumínio,noite,senior,sem falha
61.0,4.710862380614742,83.0,9500.0,ferro,manhã,pleno,sem falha
104.0,3.1537308280332343,71.0,8146.0,aço,manhã,junior,falha
62.0,3.733973708514256,141.0,5034.0,alumínio,tarde,pleno,sem falha
72.0,4.044976829001561,139.0,1454.0,alumínio,tarde,junior,sem falha
79.0,4.240694279593548,,6573.0,aço,noite,junior,
66.0,2.0357613554983005,75.0,,aço,noite,junior,sem falha
111.0,0.3511909499623911,106.0,3994.0,alumínio,tarde,junior,sem falha
62.0,2.0691937290600237,83.0,8132.0,alumínio,noite,pleno,sem falha
,3.40140552594204,106.0,3063.0,alumínio,,pleno,sem falha
68.0,,77.0,3142.0,aço,tarde,pleno,sem falha
,3.769919439215953,146.0,7073.0,alumínio,tarde,pleno,falha
61.0,1.8492139043964533,82.0,7239.0,alumínio,,pleno,sem falha
110.0,3.210246291409745,109.0,7030.0,alumínio,tarde,senior,falha
68.0,1.0134570437844754,127.0,1832.0,ferro,tarde,junior,sem falha
58.0,3.7719102395602895,,7970.0,ferro,manhã,,sem falha
77.0,2.773910247183827,126.0,5440.0,aço,,senior,sem falha
101.0,1.099915503878343,107.0,5211.0,,,senior,sem falha
65.0,1.5303647501392559,101.0,,,,pleno,sem falha
118.0,3.768182672050979,135.0,7902.0,aço,tarde,pleno,falha
61.0,2.4647460547414517,146.0,9562.0,aço,manhã,junior,sem falha
74.0,1.158554057926054,94.0,7627.0,aço,,,sem falha
101.0,4.8396288328144585,127.0,4968.0,alumínio,manhã,junior,sem falha
102.0,3.604112597102751,144.0,1629.0,ferro,manhã,pleno,sem falha
72.0,4.789960679445001,102.0,1181.0,aço,manhã,pleno,sem falha
65.0,2.192814722265682,135.0,8094.0,alumínio,noite,junior,sem falha
106.0,2.4279916693894306,99.0,3631.0,aço,noite,senior,sem falha
88.0,4.499980559306594,103.0,9443.0,alumínio,tarde,senior,sem falha
102.0,2.672741767202385,138.0,816.0,aço,manhã,pleno,sem falha
91.0,3.5656666683377694,117.0,6329.0,alumínio,noite,senior,falha
107.0,1.335647099728097,109.0,304.0,aço,tarde,pleno,sem falha
88.0,2.288959696642939,120.0,6884.0,ferro,noite,senior,sem falha
63.0,0.7049043424707401,149.0,4194.0,aço,manhã,senior,sem falha
54.0,1.1093021757971124,82.0,5582.0,aço,tarde,junior,sem falha
84.0,0.10462273481139234,100.0,5840.0,ferro,manhã,senior,sem falha
67.0,0.29239875307843516,108.0,9624.0,aço,manhã,pleno,sem falha
58.0,4.888690733566953,132.0,,ferro,,junior,sem falha
107.0,1.2875331061701354,117.0,6254.0,alumínio,tarde,senior,sem falha
66.0,3.35022247656961,117.0,4942.0,ferro,tarde,junior,
56.0,4.211588524118096,130.0,8203.0,ferro,tarde,senior,sem falha
95.0,2.798236250259165,81.0,9529.0,alumínio,,,falha
62.0,0.8504080504113853,147.0,2118.0,ferro,tarde,pleno,sem falha
89.0,3.6677705429472156,125.0,5151.0,ferro,noite,junior,
91.0,3.041231909487957,87.0,8809.0,alumínio,tarde,senior,falha
58.0,3.6831278878021383,96.0,7935.0,aço,noite,senior,
99.0,3.8717584519997277,97.0,1538.0,aço,tarde,junior,sem falha
76.0,4.879510801655251,149.0,4186.0,ferro,noite,junior,sem falha
115.0,2.910460072130879,121.0,5227.0,aço,manhã,pleno,falha
54.0,1.7740414521839492,85.0,2152.0,,manhã,junior,sem falha
,3.277476328811162,146.0,7629.0,ferro,,senior,sem falha
86.0,0.4353594752888681,127.0,7247.0,alumínio,tarde,junior,sem falha
87.0,4.497246859775773,78.0,4468.0,,noite,pleno,sem falha
57.0,0.6849669555571642,95.0,4617.0,ferro,manhã,junior,sem falha
114.0,1.7064299056405097,97.0,2412.0,alumínio,tarde,senior,sem falha
66.0,4.097152365067992,146.0,5677.0,aço,noite,junior,sem falha
94.0,3.0268306538204883,105.0,9073.0,alumínio,manhã,junior,falha
53.0,2.0288140493594664,78.0,1344.0,ferro,manhã,junior,sem falha
85.0,2.4198347309376054,116.0,2516.0,alumínio,tarde,pleno,sem falha
119.0,4.287282226690683,147.0,6590.0,alumínio,noite,pleno,
80.0,1.7660214916934718,120.0,6268.0,ferro,tarde,pleno,sem falha
68.0,4.361283455579639,145.0,9267.0,aço,manhã,pleno,
110.0,0.5318587117857884,126.0,5939.0,aço,tarde,senior,sem falha
103.0,3.9063123423222907,101.0,8708.0,alumínio,tarde,senior,falha
88.0,4.2529834019682085,,8506.0,alumínio,manhã,pleno,sem falha
68.0,0.9909064989029599,126.0,9427.0,alumínio,manhã,pleno,sem falha
88.0,2.208698008623782,123.0,7197.0,alumínio,noite,pleno,sem falha
116.0,0.9109488958519125,85.0,5109.0,aço,noite,junior,sem falha
94.0,3.562360232071667,131.0,1682.0,ferro,manhã,senior,
62.0,2.723204063502118,,9024.0,ferro,manhã,junior,sem falha
107.0,3.213084398870773,92.0,7976.0,ferro,noite,pleno,falha
69.0,1.0627861380854347,86.0,2527.0,alumínio,tarde,senior,sem falha
110.0,1.1375547240568558,149.0,5821.0,alumínio,manhã,pleno,
88.0,0.3033368949985412,107.0,,ferro,manhã,junior,sem falha
50.0,1.678130922459076,141.0,5030.0,aço,tarde,senior,
52.0,2.8427488405350076,99.0,4453.0,,noite,junior,sem falha
111.0,4.303881078586911,127.0,7932.0,aço,noite,senior,falha
112.0,3.3679444925475357,147.0,5475.0,alumínio,tarde,pleno,falha
74.0,2.233441984658782,91.0,502.0,ferro,manhã,senior,sem falha
105.0,4.7702885605312755,86.0,6667.0,ferro,tarde,junior,falha
82.0,3.6243014828215765,84.0,4965.0,alumínio,manhã,junior,sem falha
87.0,4.657809494026495,117.0,8246.0,aço,noite,junior,sem falha
55.0,2.685181069033612,101.0,164.0,ferro,manhã,junior,sem falha
107.0,1.3686309464863842,146.0,,ferro,manhã,pleno,sem falha
93.0,0.3588507631871377,109.0,7870.0,aço,manhã,junior,sem falha
94.0,,126.0,9241.0,ferro,manhã,pleno,falha
81.0,0.6943846902271172,127.0,272.0,ferro,manhã,senior,
94.0,1.5835981285326393,85.0,8035.0,alumínio,noite,,sem falha
110.0,2.7091074486310975,97.0,,aço,tarde,senior,sem falha
96.0,2.865641280120764,70.0,9542.0,ferro,noite,senior,falha
70.0,3.042857665236967,110.0,4105.0,ferro,manhã,pleno,sem falha
85.0,0.9146511187135331,117.0,6644.0,alumínio,tarde,junior,sem falha
68.0,1.960713283626079,100.0,8929.0,ferro,manhã,pleno,sem falha
69.0,3.124251712873137,,1048.0,alumínio,noite,junior,sem falha
106.0,4.8521124367055455,102.0,1794.0,ferro,noite,senior,sem falha
67.0,3.665392574728475,102.0,4857.0,alumínio,manhã,pleno,sem falha
96.0,4.620758409760393,92.0,6382.0,aço,manhã,junior,falha
98.0,3.834839085739468,129.0,242.0,aço,tarde,senior,sem falha
,2.9994131475727626,148.0,6101.0,ferro,tarde,pleno,sem falha
,1.0409145087680884,99.0,,ferro,manhã,pleno,sem falha
80.0,3.3667596942733145,114.0,4681.0,alumínio,,pleno,sem falha
50.0,3.154559873203545,149.0,,alumínio,manhã,pleno,sem falha
103.0,3.052098935240606,108.0,1560.0,aço,manhã,senior,sem falha
52.0,2.49995075314238,114.0,3987.0,ferro,manhã,senior,sem falha
65.0,2.6904173595474505,,8584.0,alumínio,noite,senior,sem falha
106.0,1.7387683828787102,81.0,9935.0,,manhã,senior,sem falha
61.0,2.644632193947286,101.0,937.0,aço,,junior,sem falha
65.0,1.0680239378245435,,9329.0,alumínio,manhã,senior,sem falha
73.0,4.0453545470658465,93.0,5946.0,ferro,tarde,pleno,sem falha
77.0,1.0103070780236683,82.0,8563.0,aço,manhã,pleno,sem falha
57.0,0.5163348204583855,89.0,2469.0,alumínio,noite,pleno,sem falha
85.0,2.237605529150071,148.0,9097.0,aço,noite,pleno,sem falha
57.0,3.3257064535797034,125.0,3274.0,ferro,manhã,,sem falha
107.0,2.2448124421743527,122.0,6085.0,alumínio,manhã,pleno,falha
109.0,1.4560952465614123,137.0,982.0,ferro,manhã,pleno,sem falha
99.0,2.8350388010631598,123.0,9123.0,ferro,noite,pleno,falha
77.0,,103.0,3271.0,aço,tarde,senior,sem falha
90.0,4.671051681620502,97.0,2140.0,ferro,tarde,senior,sem falha
113.0,4.620961184057503,119.0,6832.0,aço,manhã,junior,falha
76.0,2.561621917863268,71.0,9886.0,alumínio,tarde,junior,sem falha
112.0,1.706631570689467,95.0,,alumínio,noite,junior,sem falha
66.0,3.711948828387532,120.0,9918.0,aço,manhã,pleno,sem falha
82.0,0.2798934230670266,116.0,6085.0,aço,tarde,junior,sem falha
78.0,2.4263681296138913,95.0,7662.0,aço,manhã,,sem falha
62.0,1.7479846319246346,144.0,6000.0,ferro,manhã,senior,sem falha
95.0,4.610625837002518,143.0,8065.0,alumínio,noite,senior,falha
84.0,0.15881483363614446,130.0,5416.0,alumínio,noite,pleno,sem falha
55.0,2.8087928910199107,92.0,8565.0,ferro,tarde,pleno,sem falha
118.0,3.729251547226468,106.0,689.0,aço,noite,junior,sem falha
96.0,2.476588138867802,110.0,8874.0,,,junior,
74.0,0.5184748477973362,121.0,5163.0,ferro,noite,junior,sem falha
115.0,4.865060811136721,118.0,3733.0,aço,tarde,junior,sem falha
59.0,2.63825111374288,96.0,2090.0,alumínio,tarde,pleno,sem falha
105.0,3.109512597163156,75.0,6615.0,aço,tarde,senior,falha
79.0,1.259387935266786,143.0,1358.0,ferro,noite,pleno,sem falha
54.0,2.469140617023339,135.0,2966.0,alumínio,noite,junior,
82.0,2.2028325105957776,93.0,3838.0,aço,noite,pleno,sem falha
114.0,,107.0,671.0,aço,noite,senior,sem falha
67.0,0.6201857323825894,97.0,8836.0,aço,noite,pleno,sem falha
98.0,,97.0,4322.0,ferro,tarde,senior,sem falha
60.0,1.2751177658122923,135.0,737.0,aço,tarde,junior,sem falha
75.0,1.0552955303432898,130.0,8332.0,alumínio,noite,pleno,
112.0,2.5740661111256826,115.0,4982.0,alumínio,manhã,junior,sem falha
,3.866860943676314,138.0,4492.0,aço,tarde,junior,sem falha
76.0,0.4035379410370409,144.0,9912.0,ferro,manhã,senior,sem falha
98.0,2.9263588062274537,143.0,3772.0,alumínio,manhã,senior,sem falha
82.0,0.6841311699188095,112.0,9591.0,alumínio,tarde,junior,sem falha
50.0,0.27865914904553046,128.0,7357.0,alumínio,manhã,senior,sem falha
70.0,0.3584453655948653,,4811.0,aço,manhã,senior,sem falha
104.0,4.1874041302213625,84.0,5743.0,alumínio,tarde,junior,falha
55.0,0.6780651697775016,106.0,259.0,aço,tarde,junior,sem falha
118.0,0.3212416856202306,140.0,6038.0,aço,noite,senior,sem falha
54.0,2.2457094470002703,89.0,680.0,aço,tarde,junior,sem falha
52.0,4.235568012515921,104.0,8511.0,aço,manhã,junior,sem falha
102.0,1.3858010447975797,103.0,7686.0,aço,tarde,senior,sem falha
72.0,2.1663918258769903,100.0,4574.0,alumínio,noite,pleno,sem falha
102.0,0.295620409562381,88.0,7173.0,aço,tarde,pleno,sem falha
86.0,2.300484719260892,137.0,9762.0,aço,manhã,junior,sem falha
66.0,2.930304095121955,93.0,5159.0,aço,tarde,senior,sem falha
50.0,2.89744456338551,108.0,4428.0,aço,manhã,,sem falha
100.0,1.7288907916543894,123.0,1494.0,aço,tarde,senior,sem falha
94.0,1.6461125852493643,108.0,,aço,noite,junior,sem falha
53.0,0.6224557327893296,86.0,2873.0,alumínio,noite,junior,sem falha
111.0,1.8973117711667153,88.0,4562.0,aço,tarde,senior,sem falha
114.0,0.5875238774775269,117.0,4676.0,aço,,junior,sem falha
81.0,3.8563201290890534,104.0,3534.0,alumínio,noite,pleno,sem falha
83.0,,101.0,6833.0,alumínio,manhã,pleno,sem falha
88.0,4.853364837666864,116.0,9410.0,ferro,tarde,senior,sem falha
75.0,4.338848386939429,116.0,1965.0,alumínio,,junior,sem falha
83.0,3.043881531764134,133.0,824.0,alumínio,noite,pleno,sem falha
,3.534241916495012,115.0,,aço,manhã,senior,sem falha
52.0,1.4975084331340291,104.0,7810.0,ferro,noite,senior,sem falha
99.0,3.1907750588458414,86.0,5180.0,aço,manhã,senior,falha
61.0,2.3326827922553997,111.0,490.0,ferro,manhã,pleno,sem falha
114.0,2.4618849649069694,98.0,9362.0,aço,tarde,pleno,falha
103.0,3.813105145838274,139.0,4587.0,alumínio,manhã,,sem falha
54.0,1.4813999424265332,86.0,8216.0,alumínio,noite,pleno,sem falha
106.0,1.6583940973031477,83.0,6847.0,ferro,manhã,junior,sem falha
66.0,4.630744776530319,93.0,,aço,noite,pleno,sem falha
96.0,,126.0,4594.0,aço,manhã,senior,sem falha
72.0,2.4796080622253682,119.0,3672.0,alumínio,tarde,junior,sem falha
,4.572723921998523,126.0,7869.0,alumínio,tarde,,sem falha
115.0,3.0907787383089698,130.0,2411.0,ferro,manhã,junior,sem falha
100.0,2.7773946636394475,108.0,6873.0,alumínio,manhã,senior,falha
87.0,1.3237464782238406,124.0,7005.0,ferro,manhã,pleno,sem falha
113.0,1.7820498964157967,105.0,3742.0,ferro,tarde,junior,sem falha
87.0,4.275037237442995,106.0,6438.0,ferro,manhã,pleno,sem falha
99.0,2.840168845665445,83.0,2709.0,ferro,manhã,junior,sem falha
,2.6222367494082217,96.0,9722.0,alumínio,noite,junior,sem falha
100.0,0.5879405963461418,100.0,6340.0,,tarde,senior,sem falha
112.0,0.1785379666301033,142.0,7906.0,alumínio,tarde,senior,
101.0,4.82205742456654,113.0,857.0,ferro,manhã,pleno,sem falha
87.0,1.9472322197055243,137.0,5186.0,alumínio,manhã,pleno,sem falha
79.0,3.0557440042875714,117.0,6320.0,ferro,noite,junior,sem falha
100.0,0.4906038586176965,126.0,5702.0,alumínio,manhã,senior,sem falha
54.0,3.4472600000429283,144.0,9426.0,aço,tarde,senior,sem falha
78.0,4.669576872659208,91.0,6221.0,ferro,noite,junior,sem falha
53.0,2.9207597396873566,73.0,9056.0,ferro,tarde,senior,sem falha
59.0,0.7179650796395118,141.0,2825.0,aço,manhã,senior,sem falha
105.0,2.9504354846200362,115.0,3468.0,aço,noite,junior,sem falha
66.0,3.855101344212797,128.0,3597.0,ferro,tarde,pleno,sem falha
66.0,2.0914410292126915,,8274.0,alumínio,tarde,pleno,sem falha
118.0,4.411204964913193,80.0,9964.0,ferro,tarde,pleno,falha
83.0,3.278546471451086,100.0,5742.0,alumínio,manhã,junior,sem falha
55.0,4.506319699617093,80.0,8874.0,aço,,pleno,sem falha
102.0,3.1551760251119525,125.0,,alumínio,manhã,junior,sem falha
115.0,0.7433110628236388,107.0,4733.0,ferro,manhã,junior,sem falha
92.0,1.6174893844154268,90.0,1921.0,aço,tarde,senior,sem falha
72.0,1.088795246437039,79.0,1285.0,aço,noite,senior,sem falha
104.0,4.553249838812626,95.0,1737.0,ferro,manhã,pleno,sem falha
65.0,3.8259603297086655,77.0,7336.0,ferro,noite,junior,sem falha
57.0,3.41435200765903,77.0,8480.0,aço,,pleno,sem falha
53.0,1.5747349661949464,129.0,1846.0,alumínio,manhã,pleno,sem falha
53.0,1.0018193830460465,141.0,5897.0,,tarde,senior,sem falha
105.0,3.8066103311456683,103.0,8189.0,alumínio,manhã,pleno,falha
74.0,2.4233739348074907,85.0,2720.0,,manhã,pleno,sem falha
116.0,1.2063688055380828,82.0,7697.0,aço,noite,senior,sem falha
116.0,3.121447693009848,145.0,8102.0,alumínio,tarde,pleno,falha
76.0,0.2976358754784147,91.0,6207.0,aço,,pleno,sem falha
81.0,1.6982342452284425,96.0,9476.0,alumínio,tarde,junior,sem falha
99.0,2.39592927349656,133.0,2893.0,aço,,pleno,sem falha
110.0,0.8249958371360887,71.0,2600.0,ferro,noite,senior,sem falha
100.0,4.924806940195114,95.0,8461.0,,tarde,senior,falha
68.0,1.12457708648911,138.0,5025.0,ferro,tarde,junior,sem falha
70.0,0.7387303372120012,99.0,1180.0,alumínio,manhã,,sem falha
54.0,1.0973208820457925,77.0,9555.0,ferro,manhã,senior,sem falha
91.0,3.868399552482649,107.0,4964.0,ferro,noite,senior,sem falha
110.0,2.18497773043203,130.0,4553.0,ferro,manhã,pleno,sem falha
71.0,2.8705381047874368,134.0,2348.0,aço,tarde,junior,sem falha
70.0,0.20294486923316768,136.0,1425.0,aço,tarde,junior,sem falha
,0.26871341200924137,115.0,3973.0,aço,manhã,junior,sem falha
50.0,,141.0,1788.0,aço,manhã,junior,sem falha
54.0,4.101610691687955,112.0,3085.0,aço,noite,senior,sem falha
61.0,4.43767050566707,128.0,2176.0,aço,manhã,pleno,sem falha
95.0,0.5248621812186371,115.0,9821.0,aço,noite,senior,sem falha
83.0,2.737979200295012,141.0,1561.0,ferro,manhã,senior,sem falha
98.0,4.574825462768425,104.0,9694.0,ferro,manhã,senior,falha
94.0,2.0010664965496434,108.0,172.0,alumínio,manhã,senior,sem falha
76.0,4.1648725739990065,120.0,6130.0,ferro,manhã,junior,sem falha
75.0,0.7551087065572374,73.0,4711.0,aço,tarde,junior,sem falha
96.0,4.683432999372213,149.0,2896.0,aço,tarde,pleno,sem falha
105.0,3.7819742559033833,146.0,7817.0,alumínio,tarde,senior,falha
112.0,4.712538524655818,120.0,4616.0,ferro,manhã,junior,sem falha
97.0,3.415424444407282,74.0,2593.0,ferro,noite,pleno,sem falha
110.0,1.8806792667971926,124.0,4331.0,alumínio,manhã,senior,sem falha
75.0,,89.0,3676.0,aço,tarde,senior,sem falha
85.0,1.4502772039149747,93.0,8200.0,aço,noite,junior,sem falha
50.0,1.7276453581024895,105.0,5828.0,aço,noite,senior,sem falha
57.0,3.533961248208528,103.0,132.0,aço,tarde,senior,sem falha
101.0,3.850049867674393,123.0,4473.0,alumínio,manhã,,sem falha
96.0,4.654077070860854,103.0,3698.0,ferro,noite,pleno,sem falha
105.0,1.1035318043754268,86.0,2492.0,aço,noite,pleno,sem falha
63.0,4.010190372574198,74.0,6805.0,ferro,tarde,junior,sem falha
77.0,3.718875661645121,87.0,6890.0,ferro,noite,junior,sem falha
51.0,0.4125933256426296,124.0,2777.0,aço,noite,pleno,sem falha
75.0,1.9973933919300144,122.0,1501.0,aço,noite,pleno,sem falha
63.0,1.4855507395944834,119.0,917.0,aço,manhã,junior,sem falha
108.0,1.592003079334749,141.0,6303.0,ferro,manhã,junior,sem falha
105.0,4.916439709818034,148.0,9952.0,alumínio,tarde,junior,falha
56.0,3.249609326051647,114.0,4662.0,aço,manhã,senior,sem falha
52.0,3.6166131731881483,82.0,4823.0,ferro,noite,junior,sem falha
72.0,4.885426422843545,85.0,2538.0,ferro,manhã,senior,sem falha
67.0,1.9482887340424297,82.0,6928.0,aço,noite,pleno,sem falha
87.0,4.029016825418749,89.0,1310.0,alumínio,noite,pleno,sem falha
64.0,2.2292017201920276,135.0,6741.0,aço,manhã,junior,sem falha
113.0,4.360714991893401,116.0,699.0,aço,manhã,junior,sem falha
77.0,0.9852219524253857,88.0,5580.0,alumínio,manhã,pleno,sem falha
88.0,4.74366226761497,114.0,1946.0,aço,manhã,pleno,sem falha
106.0,1.1719813712133105,106.0,6692.0,aço,tarde,pleno,sem falha
66.0,1.6984804842065646,123.0,,alumínio,manhã,pleno,sem falha
93.0,3.8053419471232246,75.0,1987.0,,tarde,junior,sem falha
74.0,2.029400193670493,83.0,779.0,ferro,noite,senior,sem falha
66.0,3.080235746155589,73.0,3352.0,ferro,tarde,pleno,sem falha
62.0,2.2784101552402,124.0,1935.0,ferro,noite,pleno,sem falha
74.0,3.7376126917399315,103.0,2277.0,ferro,tarde,senior,sem falha
117.0,1.2188231366061932,96.0,8242.0,aço,tarde,,sem falha
59.0,,76.0,248.0,alumínio,noite,senior,sem falha
116.0,1.5696540476180247,72.0,1595.0,ferro,tarde,junior,sem falha
67.0,2.4241124578553084,116.0,1844.0,alumínio,noite,junior,sem falha
83.0,0.923298255744125,71.0,1746.0,ferro,manhã,junior,sem falha
57.0,1.8385067193163047,149.0,3095.0,aço,noite,junior,sem falha
