,buying,maint,doors,persons,lug_boot,safety,category
2123,1.0,3.0,2,more,1.0,2.0,acc
2124,3.0,1.0,3,4,2.0,3.0,acc
2125,3.0,2.0,4,4,0.0,3.0,acc
2126,3.0,1.0,4,4,2.0,2.0,acc
2127,4.0,1.0,4,more,1.0,2.0,acc
2128,3.0,3.0,5more,more,2.0,2.0,acc
2129,2.0,4.0,4,more,0.0,3.0,acc
2130,1.0,4.0,2,more,2.0,2.0,acc
2131,2.0,2.0,4,4,0.0,2.0,acc
2132,1.0,1.0,3,4,0.0,2.0,acc
2133,1.0,4.0,5more,more,0.0,3.0,acc
2134,4.0,1.0,2,4,2.0,2.0,acc
2135,3.0,1.0,4,more,1.0,3.0,acc
2136,3.0,2.0,5more,4,1.0,3.0,acc
2137,4.0,2.0,3,more,1.0,3.0,acc
2138,2.0,4.0,5more,4,1.0,3.0,acc
2139,4.0,2.0,4,more,1.0,2.0,acc
2140,1.0,3.0,2,4,2.0,2.0,acc
2141,2.0,2.0,3,4,2.0,2.0,acc
2142,2.0,3.0,3,more,0.0,3.0,acc
2143,2.0,2.0,3,4,1.0,2.0,acc
2144,2.0,4.0,5more,4,2.0,2.0,acc
2145,4.0,1.0,4,more,2.0,2.0,acc
2146,4.0,1.0,4,4,2.0,3.0,acc
2147,1.0,2.0,4,4,0.0,2.0,acc
2148,2.0,3.0,4,more,0.0,3.0,acc
2149,3.0,1.0,3,4,0.0,3.0,acc
2150,2.0,2.0,5more,4,2.0,2.0,acc
2151,4.0,2.0,2,more,1.0,3.0,acc
2152,3.0,3.0,5more,4,1.0,3.0,acc
2153,1.0,4.0,3,4,2.0,,acc
2154,1.0,3.0,3,4,2.0,2.0,acc
2155,4.0,2.0,5more,4,2.0,3.0,acc
2156,4.0,1.0,4,4,1.0,3.0,acc
2157,3.0,1.0,3,4,2.0,2.0,acc
2158,2.0,2.0,4,more,2.0,2.0,acc
2159,1.0,3.0,4,more,0.0,3.0,acc
2160,1.0,3.0,5more,4,0.0,3.0,acc
2161,2.0,4.0,2,more,2.0,2.0,acc
2162,4.0,2.0,5more,4,2.0,2.0,acc
2163,1.0,2.0,4,more,0.0,2.0,acc
2164,1.0,4.0,3,more,2.0,2.0,acc
2165,3.0,2.0,3,more,0.0,3.0,acc
2166,1.0,3.0,3,4,1.0,3.0,acc
2167,4.0,2.0,,4,0.0,3.0,acc
2168,3.0,3.0,5more,more,1.0,3.0,acc
2169,3.0,2.0,5more,4,2.0,2.0,acc
2170,2.0,4.0,2,4,2.0,2.0,acc
2171,1.0,3.0,3,4,0.0,2.0,acc
2172,1.0,1.0,2,more,1.0,2.0,acc
2173,2.0,4.0,5more,4,2.0,2.0,acc
2174,3.0,1.0,2,more,1.0,3.0,acc
2175,1.0,2.0,5more,more,0.0,2.0,acc
2176,2.0,2.0,2,more,2.0,2.0,acc
2177,3.0,2.0,4,4,1.0,3.0,acc
2178,1.0,4.0,2,4,2.0,3.0,acc
2179,4.0,1.0,5more,4,2.0,2.0,acc
2180,4.0,2.0,4,4,2.0,3.0,acc
2181,2.0,1.0,4,more,0.0,2.0,acc
2182,1.0,4.0,5more,4,2.0,2.0,acc
2183,3.0,2.0,2,more,1.0,3.0,acc
2184,3.0,2.0,5more,4,2.0,3.0,acc
2185,2.0,3.0,4,more,0.0,3.0,acc
2186,1.0,3.0,5more,more,0.0,2.0,acc
2187,1.0,3.0,3,more,2.0,2.0,acc
2188,4.0,1.0,3,4,,3.0,acc
2189,4.0,1.0,5more,4,1.0,2.0,acc
2190,2.0,2.0,3,more,0.0,2.0,acc
2191,3.0,3.0,4,4,2.0,2.0,acc
2192,3.0,2.0,2,,2.0,3.0,acc
2193,1.0,3.0,3,4,0.0,2.0,acc
2194,1.0,3.0,2,4,0.0,3.0,acc
2195,2.0,2.0,4,more,0.0,3.0,acc
2196,1.0,2.0,3,more,0.0,2.0,acc
2197,1.0,4.0,5more,more,2.0,3.0,acc
2198,2.0,3.0,3,4,2.0,3.0,acc
2199,2.0,3.0,3,4,2.0,2.0,acc
2200,3.0,2.0,4,more,1.0,3.0,acc
2201,2.0,3.0,3,more,1.0,2.0,acc
2202,1.0,4.0,4,4,2.0,2.0,acc
2203,1.0,2.0,3,more,0.0,2.0,acc
2204,3.0,2.0,4,4,2.0,3.0,acc
2205,1.0,4.0,2,4,0.0,3.0,acc
2206,4.0,2.0,4,more,2.0,2.0,acc
2207,2.0,4.0,2,more,2.0,3.0,acc
2208,2.0,1.0,4,more,0.0,2.0,acc
2209,1.0,3.0,4,more,2.0,2.0,acc
2210,1.0,4.0,5more,4,2.0,3.0,acc
2211,3.0,2.0,5more,4,,3.0,acc
2212,4.0,2.0,2,4,2.0,3.0,acc
2213,2.0,3.0,3,4,2.0,3.0,acc
2214,1.0,1.0,3,4,0.0,2.0,acc
2215,3.0,1.0,4,more,2.0,2.0,acc
2216,2.0,2.0,5more,more,2.0,2.0,acc
2217,1.0,4.0,5more,4,2.0,2.0,acc
2218,4.0,2.0,5more,4,0.0,3.0,acc
2219,2.0,3.0,3,4,1.0,3.0,acc
2220,2.0,3.0,5more,more,1.0,2.0,acc
2221,1.0,2.0,2,4,1.0,2.0,acc
2222,2.0,4.0,4,more,0.0,3.0,acc
2223,2.0,4.0,4,4,1.0,2.0,acc
2224,3.0,2.0,5more,4,1.0,2.0,acc
2225,3.0,2.0,4,4,1.0,2.0,acc
2226,3.0,3.0,4,more,1.0,2.0,acc
2227,3.0,3.0,2,4,0.0,3.0,acc
2228,2.0,3.0,5more,4,2.0,3.0,acc
2229,1.0,3.0,3,4,0.0,3.0,acc
2230,3.0,2.0,5more,4,1.0,2.0,acc
2231,2.0,4.0,3,more,2.0,3.0,acc
2232,2.0,4.0,5more,more,1.0,3.0,acc
2233,3.0,2.0,2,4,0.0,3.0,acc
2234,1.0,4.0,5more,4,1.0,3.0,acc
2235,3.0,3.0,5more,4,2.0,3.0,acc
2236,1.0,3.0,3,4,0.0,3.0,acc
2237,1.0,4.0,5more,more,1.0,2.0,acc
2238,3.0,3.0,3,more,0.0,3.0,acc
2239,2.0,3.0,3,4,0.0,3.0,acc
2240,2.0,2.0,2,4,2.0,2.0,acc
2241,3.0,2.0,4,more,2.0,3.0,acc
2242,1.0,3.0,3,more,2.0,2.0,acc
2243,3.0,3.0,5more,more,2.0,3.0,acc
2244,4.0,2.0,3,4,0.0,3.0,acc
2245,3.0,1.0,2,more,2.0,2.0,acc
2246,3.0,1.0,5more,4,1.0,2.0,acc
2247,4.0,1.0,3,4,2.0,3.0,acc
2248,4.0,2.0,2,4,0.0,3.0,acc
2249,1.0,3.0,5more,more,0.0,2.0,acc
2250,3.0,1.0,5more,more,2.0,3.0,acc
2251,4.0,1.0,2,4,2.0,2.0,acc
2252,3.0,3.0,4,4,1.0,2.0,acc
2253,3.0,3.0,2,4,2.0,2.0,acc
2254,2.0,3.0,3,4,2.0,3.0,acc
2255,3.0,2.0,3,more,2.0,3.0,acc
2256,1.0,3.0,3,4,2.0,2.0,acc
2257,3.0,3.0,4,more,2.0,2.0,acc
2258,1.0,3.0,3,4,0.0,2.0,
2259,2.0,2.0,5more,more,0.0,3.0,acc
2260,2.0,4.0,5more,4,0.0,3.0,acc
2261,4.0,2.0,5more,more,1.0,2.0,acc
2262,3.0,2.0,3,4,0.0,3.0,acc
2263,1.0,3.0,4,more,0.0,3.0,acc
2264,1.0,4.0,4,4,2.0,3.0,acc
2265,1.0,,4,4,1.0,3.0,acc
2266,3.0,1.0,5more,more,2.0,2.0,acc
2267,3.0,1.0,5more,4,2.0,2.0,acc
2268,2.0,3.0,4,4,1.0,2.0,acc
2269,3.0,2.0,4,more,2.0,2.0,acc
2270,3.0,3.0,4,more,0.0,3.0,acc
2271,1.0,3.0,3,more,2.0,2.0,acc
2272,2.0,4.0,3,more,2.0,2.0,acc
2273,2.0,4.0,2,more,2.0,2.0,acc
2274,1.0,1.0,2,4,1.0,2.0,acc
2275,3.0,1.0,4,4,2.0,3.0,acc
2276,1.0,3.0,5more,more,0.0,3.0,acc
2277,2.0,4.0,3,4,2.0,3.0,acc
2278,4.0,2.0,2,more,1.0,3.0,acc
2279,2.0,4.0,4,more,2.0,3.0,acc
2280,1.0,2.0,2,4,1.0,2.0,acc
2281,1.0,3.0,3,4,2.0,2.0,acc
2282,2.0,3.0,3,4,2.0,3.0,acc
2283,3.0,3.0,2,4,1.0,3.0,acc
2284,2.0,3.0,2,4,2.0,2.0,acc
2285,4.0,2.0,5more,4,0.0,3.0,acc
2286,1.0,1.0,2,4,0.0,2.0,acc
2287,4.0,2.0,4,more,1.0,2.0,acc
2288,2.0,4.0,5more,4,1.0,2.0,acc
2289,1.0,3.0,4,more,1.0,2.0,acc
2290,3.0,3.0,4,4,1.0,3.0,acc
2291,4.0,1.0,3,more,2.0,3.0,acc
2292,1.0,4.0,3,4,0.0,3.0,acc
2293,2.0,4.0,5more,4,1.0,3.0,acc
2294,4.0,1.0,4,more,2.0,3.0,acc
2295,1.0,4.0,3,4,1.0,3.0,acc
2296,3.0,3.0,5more,more,1.0,2.0,acc
2297,3.0,2.0,4,4,2.0,3.0,acc
2298,1.0,4.0,5more,more,1.0,2.0,acc
2299,3.0,3.0,4,more,1.0,2.0,acc
2300,4.0,2.0,2,more,2.0,3.0,acc
2301,3.0,1.0,5more,4,2.0,2.0,acc
2302,2.0,3.0,5more,4,2.0,2.0,acc
2303,4.0,2.0,3,more,2.0,3.0,acc
2304,3.0,1.0,4,more,2.0,3.0,acc
2305,3.0,1.0,4,more,1.0,2.0,acc
2306,1.0,4.0,3,more,2.0,2.0,acc
2307,3.0,3.0,3,4,2.0,3.0,acc
2308,2.0,3.0,2,more,1.0,3.0,acc
2309,1.0,4.0,5more,4,0.0,3.0,acc
2310,3.0,1.0,4,more,2.0,3.0,acc
2311,1.0,4.0,5more,4,1.0,2.0,acc
2312,3.0,2.0,2,more,2.0,3.0,acc
2313,1.0,3.0,4,4,0.0,2.0,acc
2314,1.0,3.0,2,4,1.0,3.0,acc
2315,2.0,3.0,3,more,1.0,3.0,acc
2316,2.0,3.0,2,4,2.0,3.0,acc
2317,2.0,3.0,5more,4,2.0,3.0,acc
2318,3.0,3.0,5more,4,1.0,3.0,acc
2319,2.0,3.0,2,more,2.0,2.0,acc
2320,3.0,1.0,5more,more,2.0,2.0,acc
2321,3.0,1.0,5more,4,2.0,3.0,acc
2322,3.0,3.0,4,more,0.0,3.0,acc
2323,3.0,2.0,2,more,2.0,3.0,acc
2324,3.0,1.0,4,4,1.0,2.0,acc
2325,2.0,2.0,3,more,2.0,2.0,acc
2326,2.0,3.0,3,4,1.0,3.0,acc
2327,2.0,3.0,4,4,1.0,2.0,acc
2328,1.0,3.0,2,more,1.0,2.0,acc
2329,4.0,1.0,5more,4,2.0,3.0,acc
2330,3.0,2.0,4,4,1.0,2.0,acc
2331,3.0,2.0,5more,4,2.0,3.0,acc
2332,3.0,2.0,2,more,1.0,3.0,acc
2333,2.0,3.0,2,4,2.0,2.0,acc
2334,3.0,1.0,3,more,0.0,3.0,acc
2335,2.0,4.0,2,more,1.0,3.0,acc
2336,3.0,2.0,3,more,1.0,2.0,acc
2337,1.0,4.0,5more,4,0.0,3.0,acc
2338,2.0,4.0,4,4,1.0,2.0,acc
2339,1.0,3.0,3,more,0.0,2.0,acc
2340,2.0,1.0,3,more,0.0,2.0,acc
2341,4.0,2.0,2,4,2.0,3.0,acc
2342,2.0,4.0,3,4,1.0,3.0,acc
2343,2.0,3.0,4,more,1.0,2.0,acc
2344,3.0,1.0,4,more,0.0,3.0,acc
2345,3.0,1.0,5more,4,1.0,2.0,acc
2346,2.0,4.0,5more,more,0.0,3.0,acc
2347,1.0,3.0,3,more,0.0,2.0,acc
2348,4.0,1.0,5more,more,2.0,2.0,acc
2349,3.0,1.0,2,more,1.0,3.0,acc
2350,2.0,2.0,5more,more,2.0,2.0,acc
2351,3.0,2.0,3,4,0.0,3.0,acc
2352,1.0,4.0,5more,4,1.0,2.0,acc
2353,3.0,3.0,4,4,2.0,3.0,acc
2354,3.0,3.0,5more,4,2.0,3.0,acc
2355,1.0,3.0,5more,4,0.0,3.0,acc
2356,1.0,1.0,3,more,0.0,2.0,acc
2357,2.0,4.0,4,4,1.0,2.0,acc
2358,3.0,2.0,2,4,1.0,3.0,acc
2359,1.0,4.0,5more,more,2.0,2.0,acc
2360,3.0,3.0,5more,4,1.0,3.0,acc
2361,2.0,4.0,2,4,2.0,2.0,acc
2362,1.0,3.0,2,4,1.0,2.0,acc
2363,3.0,1.0,3,more,2.0,3.0,acc
2364,3.0,3.0,3,4,2.0,2.0,acc
2365,4.0,2.0,5more,more,2.0,3.0,acc
2366,2.0,3.0,4,more,0.0,3.0,acc
2367,2.0,3.0,5more,4,1.0,2.0,acc
2368,2.0,3.0,5more,more,2.0,2.0,acc
2369,2.0,2.0,2,4,1.0,2.0,acc
2370,2.0,2.0,5more,more,0.0,2.0,acc
2371,4.0,2.0,4,more,0.0,3.0,acc
2372,2.0,3.0,3,more,1.0,3.0,acc
2373,3.0,1.0,3,4,2.0,2.0,acc
2374,3.0,2.0,3,more,0.0,3.0,acc
2375,3.0,1.0,4,more,0.0,3.0,acc
2376,1.0,1.0,5more,more,0.0,2.0,acc
2377,2.0,4.0,4,4,1.0,3.0,acc
2378,1.0,3.0,3,more,1.0,2.0,acc
2379,3.0,3.0,2,4,2.0,2.0,acc
2380,3.0,3.0,2,more,2.0,3.0,acc
2381,1.0,4.0,4,more,1.0,3.0,acc
2382,3.0,3.0,2,4,0.0,3.0,acc
2383,2.0,4.0,4,4,2.0,2.0,acc
2384,1.0,4.0,2,more,2.0,3.0,acc
2385,3.0,2.0,4,more,2.0,3.0,acc
2386,4.0,1.0,3,more,0.0,3.0,acc
2387,2.0,4.0,3,4,0.0,3.0,acc
2388,3.0,1.0,5more,4,0.0,3.0,acc
2389,3.0,2.0,5more,4,2.0,3.0,acc
2390,2.0,3.0,5more,4,0.0,3.0,acc
2391,1.0,4.0,4,4,1.0,3.0,acc
2392,1.0,3.0,3,more,0.0,3.0,acc
2393,3.0,2.0,4,4,1.0,2.0,acc
2394,2.0,4.0,5more,4,0.0,3.0,acc
2395,1.0,3.0,2,more,2.0,2.0,acc
2396,2.0,4.0,4,4,1.0,2.0,acc
2397,2.0,4.0,2,more,2.0,3.0,acc
2398,4.0,2.0,4,4,1.0,2.0,acc
2399,2.0,4.0,4,4,1.0,2.0,acc
2400,1.0,3.0,4,4,1.0,2.0,acc
2401,3.0,1.0,3,4,1.0,3.0,acc
2402,3.0,2.0,4,more,1.0,3.0,acc
2403,1.0,4.0,5more,4,2.0,3.0,acc
2404,3.0,1.0,4,4,2.0,3.0,acc
2405,4.0,1.0,4,more,1.0,2.0,acc
2406,3.0,1.0,5more,more,1.0,3.0,acc
2407,3.0,1.0,3,4,1.0,3.0,acc
2408,3.0,1.0,4,4,1.0,2.0,acc
2409,1.0,3.0,4,more,0.0,3.0,acc
2410,2.0,3.0,4,more,2.0,3.0,acc
2411,3.0,2.0,5more,4,1.0,2.0,acc
2412,2.0,3.0,4,4,2.0,2.0,acc
2413,4.0,1.0,3,4,2.0,3.0,acc
2414,,2.0,4,4,2.0,2.0,acc
2415,1.0,3.0,2,more,1.0,3.0,acc
2416,3.0,1.0,3,more,1.0,3.0,acc
2417,4.0,2.0,3,more,1.0,2.0,acc
2418,3.0,2.0,3,4,2.0,3.0,acc
2419,1.0,4.0,3,4,0.0,3.0,acc
2420,1.0,1.0,2,4,0.0,2.0,acc
2421,2.0,1.0,3,4,0.0,2.0,acc
2422,2.0,1.0,3,more,0.0,2.0,acc
2423,3.0,2.0,3,4,0.0,3.0,acc
2424,3.0,3.0,3,more,2.0,3.0,acc
2425,3.0,2.0,4,4,0.0,3.0,acc
2426,3.0,1.0,5more,4,2.0,3.0,acc
2427,1.0,3.0,5more,more,2.0,2.0,acc
2428,4.0,1.0,4,4,0.0,3.0,acc
2429,3.0,2.0,2,4,2.0,2.0,acc
2430,4.0,1.0,5more,4,1.0,3.0,acc
2431,1.0,3.0,2,4,0.0,3.0,acc
2432,1.0,1.0,2,4,0.0,2.0,acc
2433,3.0,3.0,2,4,1.0,3.0,acc
2434,3.0,1.0,2,4,2.0,2.0,acc
2435,2.0,2.0,3,4,0.0,2.0,acc
2436,2.0,2.0,3,4,1.0,3.0,acc
2437,3.0,2.0,4,more,1.0,3.0,acc
2438,4.0,1.0,3,more,1.0,2.0,acc
2439,3.0,3.0,2,more,1.0,3.0,acc
2440,2.0,1.0,5more,4,0.0,2.0,acc
2441,3.0,2.0,3,4,1.0,3.0,acc
2442,4.0,1.0,3,more,1.0,2.0,acc
2443,3.0,2.0,2,4,1.0,3.0,acc
2444,3.0,1.0,5more,more,2.0,3.0,acc
2445,4.0,1.0,3,more,1.0,3.0,acc
2446,4.0,1.0,5more,more,2.0,3.0,acc
2447,1.0,3.0,3,more,1.0,2.0,acc
2448,2.0,1.0,2,4,0.0,2.0,acc
2449,4.0,2.0,2,4,2.0,3.0,acc
2450,3.0,3.0,2,4,2.0,2.0,acc
2451,3.0,3.0,3,more,1.0,2.0,acc
2452,1.0,4.0,5more,4,0.0,3.0,acc
2453,1.0,1.0,2,4,1.0,2.0,acc
2454,4.0,2.0,4,4,2.0,3.0,acc
2455,2.0,4.0,5more,4,1.0,3.0,acc
2456,4.0,1.0,2,more,2.0,3.0,acc
2457,4.0,2.0,5more,4,1.0,3.0,acc
2458,1.0,3.0,3,4,2.0,2.0,acc
2459,2.0,4.0,2,4,0.0,3.0,acc
2460,1.0,4.0,3,4,2.0,2.0,acc
2461,3.0,3.0,5more,4,2.0,3.0,acc
2462,2.0,2.0,3,more,,2.0,acc
2463,2.0,2.0,2,more,1.0,3.0,acc
2464,1.0,2.0,5more,4,0.0,2.0,acc
2465,1.0,2.0,2,4,0.0,2.0,acc
2466,2.0,3.0,4,4,1.0,2.0,acc
2467,1.0,3.0,3,more,0.0,3.0,acc
2468,1.0,1.0,4,4,0.0,2.0,acc
2469,1.0,2.0,5more,more,0.0,2.0,acc
2470,3.0,3.0,5more,4,1.0,3.0,acc
2471,3.0,3.0,4,4,1.0,3.0,acc
2472,4.0,1.0,5more,more,1.0,2.0,acc
2473,3.0,3.0,5more,more,1.0,3.0,acc
2474,4.0,2.0,3,4,2.0,3.0,acc
2475,4.0,2.0,3,more,1.0,2.0,acc
2476,3.0,3.0,5more,more,1.0,2.0,acc
2477,2.0,3.0,3,4,2.0,2.0,acc
2478,3.0,1.0,4,more,1.0,3.0,acc
2479,1.0,1.0,3,4,1.0,2.0,acc
2480,2.0,1.0,3,4,1.0,2.0,acc
2481,3.0,3.0,5more,4,1.0,2.0,acc
2482,2.0,3.0,2,4,1.0,3.0,acc
2483,1.0,4.0,3,more,0.0,3.0,acc
2484,1.0,3.0,3,more,0.0,2.0,acc
2485,2.0,4.0,5more,4,2.0,3.0,acc
2486,2.0,2.0,4,more,2.0,2.0,acc
2487,2.0,3.0,2,more,2.0,3.0,acc
2488,3.0,1.0,3,more,1.0,2.0,acc
2489,3.0,3.0,2,4,0.0,3.0,acc
2490,2.0,2.0,4,more,0.0,3.0,acc
2491,4.0,1.0,2,4,2.0,3.0,acc
2492,2.0,3.0,4,4,1.0,3.0,acc
2493,3.0,2.0,3,more,2.0,3.0,acc
2494,2.0,2.0,5more,more,2.0,2.0,acc
2495,3.0,1.0,3,4,1.0,3.0,acc
2496,3.0,1.0,2,4,2.0,2.0,acc
2497,2.0,4.0,3,more,2.0,3.0,acc
2498,3.0,1.0,5more,4,1.0,3.0,acc
2499,,4.0,5more,more,0.0,3.0,acc
2500,1.0,4.0,2,more,2.0,3.0,acc
2501,1.0,4.0,3,more,2.0,3.0,acc
2502,4.0,2.0,2,4,0.0,3.0,acc
2503,3.0,2.0,5more,4,2.0,3.0,acc
2504,2.0,4.0,3,more,2.0,3.0,acc
2505,2.0,3.0,2,4,2.0,3.0,acc
2506,1.0,3.0,4,more,2.0,2.0,acc
2507,3.0,1.0,4,4,1.0,3.0,acc
2508,4.0,1.0,3,more,2.0,2.0,acc
2509,2.0,3.0,5more,4,0.0,3.0,acc
2510,1.0,3.0,5more,4,1.0,2.0,acc
2511,4.0,2.0,4,4,2.0,3.0,acc
2512,3.0,1.0,5more,4,1.0,2.0,acc
2513,3.0,2.0,3,4,2.0,3.0,acc
2514,3.0,2.0,4,4,2.0,3.0,acc
2515,1.0,2.0,2,4,1.0,2.0,acc
2516,3.0,3.0,5more,more,1.0,3.0,acc
2517,2.0,4.0,3,more,2.0,2.0,acc
2518,2.0,3.0,3,4,2.0,2.0,acc
2519,3.0,2.0,5more,more,1.0,2.0,acc
2520,2.0,2.0,4,4,1.0,2.0,acc
2521,3.0,2.0,3,4,2.0,3.0,acc
2522,4.0,2.0,5more,more,1.0,3.0,acc
2523,3.0,1.0,3,4,0.0,3.0,acc
2524,4.0,1.0,2,4,2.0,2.0,acc
2525,2.0,2.0,2,more,1.0,2.0,acc
2526,2.0,2.0,3,more,0.0,3.0,acc
2527,4.0,2.0,2,more,2.0,3.0,acc
2528,1.0,1.0,4,more,0.0,2.0,acc
2529,2.0,2.0,3,4,1.0,2.0,acc
2530,3.0,3.0,5more,4,2.0,3.0,acc
2531,1.0,3.0,2,4,0.0,2.0,acc
2532,1.0,2.0,4,4,0.0,2.0,acc
2533,1.0,3.0,3,4,1.0,2.0,acc
2534,1.0,1.0,5more,4,0.0,2.0,acc
2535,1.0,2.0,4,4,0.0,2.0,acc
2536,3.0,1.0,5more,more,2.0,2.0,acc
2537,1.0,,3,more,1.0,2.0,acc
2538,2.0,2.0,2,more,1.0,3.0,acc
2539,1.0,3.0,2,4,0.0,3.0,acc
2540,3.0,1.0,3,more,1.0,3.0,acc
2541,4.0,2.0,3,4,2.0,2.0,acc
2542,3.0,2.0,3,4,0.0,3.0,acc
2543,3.0,2.0,3,4,1.0,3.0,acc
2544,2.0,4.0,2,4,1.0,3.0,acc
2545,2.0,3.0,4,4,2.0,2.0,acc
2546,2.0,4.0,3,more,1.0,3.0,acc
2547,1.0,4.0,2,more,1.0,3.0,acc
2548,3.0,3.0,3,4,0.0,3.0,acc
2549,4.0,1.0,5more,4,0.0,3.0,acc
2550,1.0,3.0,2,4,0.0,3.0,acc
2551,4.0,1.0,3,more,0.0,3.0,acc
2552,2.0,1.0,5more,more,1.0,2.0,good
2553,2.0,1.0,5more,4,1.0,2.0,good
2554,2.0,1.0,4,4,2.0,2.0,good
2555,2.0,1.0,3,4,1.0,3.0,good
2556,1.0,1.0,2,4,2.0,2.0,good
2557,1.0,2.0,5more,4,0.0,3.0,good
2558,1.0,2.0,2,more,1.0,3.0,good
2559,1.0,2.0,3,4,2.0,2.0,good
2560,2.0,1.0,3,4,0.0,3.0,good
2561,2.0,1.0,4,more,1.0,2.0,good
2562,1.0,1.0,5more,4,0.0,3.0,good
2563,1.0,2.0,4,more,0.0,3.0,good
2564,1.0,1.0,4,4,2.0,2.0,good
2565,1.0,2.0,3,more,1.0,2.0,good
2566,1.0,1.0,4,more,2.0,2.0,good
2567,2.0,1.0,3,more,2.0,2.0,good
2568,2.0,1.0,4,4,1.0,2.0,good
2569,1.0,1.0,5more,4,1.0,2.0,good
2570,1.0,2.0,3,4,1.0,3.0,good
2571,2.0,1.0,5more,more,2.0,2.0,good
2572,2.0,1.0,5more,4,2.0,2.0,good
2573,2.0,1.0,3,4,0.0,3.0,good
2574,1.0,2.0,4,4,2.0,2.0,good
2575,2.0,1.0,3,4,0.0,3.0,good
2576,1.0,2.0,2,more,1.0,3.0,good
2577,2.0,1.0,4,4,1.0,2.0,good
2578,2.0,1.0,3,4,2.0,2.0,good
2579,1.0,1.0,3,4,1.0,3.0,good
2580,1.0,2.0,3,4,1.0,3.0,good
2581,2.0,1.0,2,4,0.0,3.0,good
2582,2.0,1.0,2,more,1.0,3.0,good
2583,1.0,1.0,4,more,1.0,2.0,good
2584,1.0,1.0,5more,more,1.0,2.0,good
2585,2.0,1.0,4,more,2.0,2.0,good
2586,1.0,1.0,3,more,2.0,2.0,good
2587,1.0,1.0,4,more,2.0,2.0,good
2588,1.0,1.0,3,more,2.0,2.0,good
2589,1.0,1.0,2,4,2.0,2.0,good
2590,2.0,1.0,5more,4,0.0,3.0,good
2591,1.0,1.0,4,4,0.0,3.0,good
2592,2.0,1.0,3,more,1.0,2.0,good
2593,1.0,1.0,4,more,2.0,2.0,good
2594,1.0,2.0,3,more,2.0,2.0,good
2595,2.0,1.0,2,more,2.0,2.0,good
2596,2.0,1.0,4,more,2.0,2.0,good
2597,1.0,1.0,4,more,2.0,2.0,good
2598,1.0,2.0,2,4,0.0,3.0,good
2599,2.0,1.0,3,4,2.0,2.0,good
2600,2.0,1.0,5more,more,2.0,2.0,good
2601,1.0,2.0,3,4,2.0,2.0,good
2602,1.0,2.0,2,more,2.0,2.0,good
2603,1.0,1.0,2,4,1.0,3.0,good
2604,2.0,1.0,4,4,0.0,3.0,good
2605,1.0,2.0,3,4,2.0,2.0,good
2606,1.0,2.0,4,4,0.0,3.0,good
2607,1.0,1.0,3,more,0.0,3.0,good
2608,1.0,2.0,4,4,1.0,2.0,good
2609,1.0,1.0,4,4,2.0,2.0,good
2610,1.0,2.0,4,more,0.0,3.0,good
2611,1.0,1.0,5more,more,2.0,2.0,good
2612,1.0,1.0,3,4,2.0,2.0,good
2613,2.0,1.0,4,4,2.0,2.0,good
2614,2.0,1.0,5more,4,2.0,2.0,good
2615,2.0,1.0,3,more,0.0,3.0,good
2616,2.0,1.0,2,4,,3.0,good
2617,1.0,2.0,3,4,1.0,3.0,good
2618,2.0,1.0,3,4,0.0,3.0,good
2619,1.0,2.0,5more,4,0.0,3.0,good
2620,2.0,1.0,5more,more,2.0,2.0,good
2621,1.0,2.0,3,4,2.0,2.0,good
2622,2.0,1.0,5more,4,2.0,2.0,good
2623,2.0,1.0,2,more,2.0,2.0,good
2624,2.0,1.0,5more,more,0.0,3.0,good
2625,1.0,1.0,5more,more,1.0,2.0,good
2626,1.0,1.0,4,more,0.0,3.0,good
2627,1.0,2.0,5more,4,1.0,2.0,good
2628,1.0,2.0,5more,4,0.0,3.0,good
2629,1.0,1.0,4,more,0.0,3.0,good
2630,1.0,1.0,3,4,0.0,3.0,good
2631,1.0,2.0,5more,4,0.0,3.0,good
2632,1.0,1.0,4,4,2.0,2.0,good
2633,1.0,2.0,3,4,1.0,3.0,good
2634,1.0,2.0,4,more,0.0,3.0,good
2635,2.0,1.0,4,more,2.0,2.0,good
2636,1.0,2.0,4,more,2.0,2.0,good
2637,1.0,2.0,3,4,1.0,3.0,good
2638,1.0,1.0,5more,4,2.0,2.0,good
2639,1.0,2.0,2,4,0.0,3.0,good
2640,2.0,1.0,2,4,0.0,3.0,good
2641,1.0,2.0,4,more,0.0,3.0,good
2642,1.0,1.0,5more,4,0.0,3.0,good
2643,1.0,2.0,2,more,1.0,3.0,good
2644,2.0,1.0,3,4,1.0,3.0,good
2645,1.0,2.0,5more,4,1.0,2.0,good
2646,2.0,1.0,5more,4,0.0,3.0,good
2647,1.0,2.0,5more,more,0.0,3.0,good
2648,2.0,1.0,5more,4,2.0,2.0,good
2649,2.0,1.0,5more,more,2.0,2.0,good
2650,2.0,1.0,4,4,0.0,3.0,good
2651,2.0,1.0,4,4,0.0,3.0,good
2652,1.0,2.0,3,more,2.0,2.0,good
2653,2.0,1.0,3,4,2.0,2.0,good
2654,1.0,2.0,2,more,1.0,3.0,good
2655,1.0,1.0,2,4,2.0,2.0,good
2656,1.0,1.0,3,more,0.0,3.0,good
2657,2.0,1.0,5more,more,1.0,2.0,good
2658,2.0,1.0,2,4,2.0,2.0,good
2659,2.0,1.0,3,more,0.0,3.0,good
